"","Subject","List","Trial","Time","Type","Lang"
"390","7218bc4d","0","4",752,"MATCH","L2"
"391","5f1e472e","0","4",711,"MATCH","L2"
"392","a622c52a","0","4",1329,"MATCH","L2"
"393","703c4f99","0","4",641,"MATCH","L2"
"394","4103a03c","0","4",437,"MATCH","L2"
"395","762813ff","0","4",684,"MATCH","L2"
"396","a9000b65","0","4",512,"MATCH","L2"
"397","36bbb9aa","0","4",871,"MATCH","L2"
"398","08482304","0","4",1014,"MATCH","L2"
"399","b24230d8","0","4",979,"MATCH","L2"
"400","6de2d396","0","4",672,"MATCH","L2"
"401","b2ed9879","0","4",467,"MATCH","L2"
"402","9355ed08","0","4",1022,"MATCH","L2"
"403","2dc3d9da","0","4",1094,"MATCH","L2"
"404","b8f67042","0","4",1297,"MATCH","L2"
"405","27ead6f4","0","4",1046,"MATCH","L2"
"406","2268d4d0","0","4",1940,"MATCH","L2"
"407","de953033","0","4",615,"MATCH","L2"
"408","b90ea9a3","0","4",1892,"MATCH","L2"
"409","1521ab81","0","4",2146,"MATCH","L2"
"410","56aa6a3a","0","4",445,"MATCH","L2"
"411","658e1e76","0","4",484,"MATCH","L2"
"412","adc9431a","0","4",NA,"MATCH","L2"
"413","c73ec47c","0","4",673,"MATCH","L2"
"414","9076a73c","0","4",1658,"MATCH","L2"
"415","a17d89a6","0","4",426,"MATCH","L2"
"416","8d9e7fde","0","4",875,"MATCH","L2"
"417","256d204e","0","4",1990,"MATCH","L2"
"418","558361f3","0","4",901,"MATCH","L2"
"419","7a9bb206","0","4",544,"MATCH","L2"
"420","88bd19b9","0","4",539,"MATCH","L2"
"421","869dc024","0","4",NA,"MATCH","L2"
"422","820c6812","0","4",1738,"MATCH","L2"
"423","e8ea90ca","0","4",1639,"MATCH","L2"
"424","8cac1011","0","4",720,"MATCH","L2"
"425","cff91060","0","4",1672,"MATCH","L2"
"426","5fe80c1a","0","4",NA,"MATCH","L2"
"427","217d559f","0","4",1183,"MATCH","L2"
"428","ef4bfb92","0","4",1061,"MATCH","L2"
"429","9ce86642","0","4",737,"MATCH","L2"
"430","024c8398","0","4",NA,"MATCH","L2"
"431","66a18c79","0","4",533,"MATCH","L2"
"432","e60663a7","0","4",689,"MATCH","L2"
"433","99fdfb6a","0","4",552,"MATCH","L2"
"434","534a944d","0","4",975,"MATCH","L2"
"435","2aa9ab68","0","4",653,"MATCH","L2"
"436","00f4bacf","0","4",462,"MATCH","L2"
"437","eb0bd775","0","4",1044,"MATCH","L2"
"438","3de36e48","0","4",433,"MATCH","L2"
"439","9fbdae41","0","4",NA,"MATCH","L2"
"440","14028ce4","0","4",573,"MATCH","L2"
